ykiho	name	class_cd	class_nm	sggu_nm	emdong_nm	addr	lon	lat	estb_day	doctor_total	telno	is_pediatric
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzMxIyQxIyQ3IyQwMyQzNjEwMDIjNDEjJDEjJDQjJDgz	서울바른치과의원	51	치과의원	강남구	논현동	서울특별시 강남구 학동로 342, 에스케이 허브블루 201,201-1호 (논현동)	127.0408461	37.5167495	20011108	1	544-3855	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzUxIyQxIyQxIyQ4MiQyNjE4MzIjNzEjJDEjJDgjJDgz	서울바른치과의원	51	치과의원	동대문구	장안동	서울특별시 동대문구 장한로28가길 45, 3층 (장안동)	127.0725744	37.5750473	20101221	1	02-2248-2755	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ5MiQzNjEyMjIjNDEjJDEjJDQjJDgz	서울바른플란트치과의원	51	치과의원	은평구	불광동	서울특별시 은평구 통일로 724, 2층 (불광동)	126.9303833	37.6103258	20190107	1	02-6354-2828	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQxIyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz	서울바른훈치과의원	51	치과의원	은평구	갈현동	서울특별시 은평구 통일로 855-8, 연신내진원와이타운 7층 (갈현동)	126.92021	37.6191391	20030825	3	02-352-2828	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjE0ODEjODEjJDEjJDYjJDgz	서울바움치과의원	51	치과의원	중구	서소문동	서울특별시 중구 서소문로 125, 서소문 한화빌딩 2층 (서소문동)	126.9749515	37.5637037	20171030	2	02-6242-2875	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzUxIyQxIyQ1IyQxMyQ0NjEwMDIjNDEjJDEjJDQjJDgz	서울바정치과의원	51	치과의원	은평구	녹번동	서울특별시 은평구 통일로 626, 유림빌딩 5층 (녹번동)	126.9354251	37.6024806	20180906	3	02-6214-2277	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEwMDIjNDEjJDEjJDgjJDgz	서울박치과의원	51	치과의원	은평구	구산동	서울특별시 은평구 서오릉로 175, 엘타워 3층 전체호 (구산동)	126.9139801	37.612666	20130107	1	02-383-2828	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQ5IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz	서울배치과의원	51	치과의원	강동구	암사동	서울특별시 강동구 올림픽로98길 15, LS지산빌딩 6층 601 일부호 (암사동)	127.1290279	37.551405	20220307	1	02-429-7582	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQxIyQzIyQwMyQyNjE4MzIjNDEjJDEjJDgjJDgz	서울베스트치과의원	51	치과의원	성북구	종암동	서울특별시 성북구 종암로 129, 청한빌딩 3층 (종암동)	127.0327335	37.601436	20160308	1	02-922-2879	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjE4MzIjNjEjJDEjJDgjJDgz	서울베스트치과의원	51	치과의원	광진구	구의동	서울특별시 광진구 자양로 278, 2층 (구의동, 대운빌딩)	127.0914575	37.5506258	20160412	2	02-458-2879	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjODEjJDEjJDYjJDgz	서울보리치과의원	51	치과의원	영등포구	여의도동	서울특별시 영등포구 국제금융로2길 17, 12층 (여의도동, 삼성생명동여의도빌딩)	126.9260425	37.5240636	20160622	1	02-780-0513	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMzUxIzMxIyQxIyQ3IyQwMyQzNjEyMjIjNzEjJDEjJDgjJDgz	서울보스턴치과의원	51	치과의원	강동구	상일동	서울특별시 강동구 상일로 43, 1층 (상일제1동)	127.1725687	37.550902	20110427	1	441-2782	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzMxIyQxIyQ3IyQ5MiQyNjE0ODEjNzEjJDEjJDgjJDgz	서울보스턴치과의원	51	치과의원	송파구	잠실동	서울특별시 송파구 올림픽로 114, (잠실동, 서경빌딩 10층)	127.083202	37.5113949	20120220	1	02-423-0406	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzIxIyQxIyQ1IyQ4MiQ0NjE0ODEjNjEjJDEjJDgjJDgz	서울보스톤치과의원	51	치과의원	중구	필동1가	서울특별시 중구 퇴계로 184, 스타빌딩 5층 (필동1가)	126.9922436	37.5608374	20090424	1	02-2278-2804	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz	서울보스톤치과의원	51	치과의원	성동구	성수동2가	서울특별시 성동구 뚝섬로 389, 2층 (성수동2가)	127.0540877	37.5392424	20120308	1	02-468-0055	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzMxIyQxIyQzIyQ5MiQzNjE0ODEjNTEjJDEjJDYjJDgz	서울보임치과의원	51	치과의원	강남구	청담동	서울특별시 강남구 선릉로 718, 화일빌딩 1층 (청담동)	127.0409359	37.5189544	20250227	1	0507-1360-2831	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzMxIyQxIyQzIyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz	서울복음치과의원	51	치과의원	영등포구	여의도동	서울특별시 영등포구 국제금융로 86, 207,218호 (여의도동)	126.9321087	37.5197969	20060420	1	02-782-7528	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE4MzIjNDEjJDEjJDQjJDgz	서울본치과의원	51	치과의원	관악구	봉천동	서울특별시 관악구 관악로 195, 316호 (봉천동, 관악위버폴리스)	126.9531143	37.4828207	19911202	1	02-877-1007	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxOTYxIzQxIyQyIyQ3IyQwMCQzNjE0ODEjNjEjJDEjJDgjJDgz	서울본치과의원	51	치과의원	노원구	상계동	서울특별시 노원구 동일로 1371, 2층 (상계동, 현대프라자)	127.0611609	37.6509527	20030808	1	02-931-2227	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzExIyQxIyQ3IyQ5MiQyNjEyMjIjNjEjJDEjJDgjJDgz	서울본치과의원	51	치과의원	동작구	상도동	서울특별시 동작구 상도로53길 13, 상가동 404호 (상도동, 래미안상도3차아파트)	126.953009	37.4983649	20050316	1	02-3280-2875	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQxIyQ4OSQyNjEyMjIjODEjJDEjJDYjJDgz	서울본치과의원	51	치과의원	은평구	응암동	서울특별시 은평구 은평로 147, (응암동)	126.9241078	37.6010905	20050419	1	02-384-2890	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzUxIyQxIyQxIyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz	서울본치과의원	51	치과의원	서초구	잠원동	서울특별시 서초구 잠원로3길 40, 302호 (잠원동)	127.0036767	37.5082154	20070405	1	02-535-2828	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzUxIyQxIyQxIyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz	서울본치과의원	51	치과의원	구로구	개봉동	서울특별시 구로구 개봉로 48, 대성빌딩 3층 (개봉동)	126.8564003	37.4899244	20070514	1	02-2615-2855	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzIxIyQxIyQ5IyQ5OSQyNjE4MzIjNTEjJDEjJDIjJDgz	서울본치과의원	51	치과의원	송파구	문정동	서울특별시 송파구 중대로 68, 4층 4호 (문정동, 훼미리샤르망빌딩)	127.1164484	37.4915772	20090604	1	02-403-5835	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzUxIyQxIyQxIyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz	서울본치과의원	51	치과의원	강동구	둔촌동	서울특별시 강동구 명일로 172, (둔촌동, 둔촌푸르지오아파트)	127.1460809	37.5341657	20100924	1	479-2829	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzMxIyQxIyQzIyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz	서울본치과의원	51	치과의원	중랑구	상봉동	서울특별시 중랑구 망우로 353, c동 310호 (상봉동, 현대엠코이노시티)	127.0903644	37.5982973	20131211	1	02-435-2842	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQxIyQxMyQyNjEwMDIjNDEjJDEjJDQjJDgz	서울본치과의원	51	치과의원	도봉구	방학동	서울특별시 도봉구 도봉로 693, 2층 (방학동)	127.0427046	37.666413	20060417	1	02-955-7528	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQxIyQxMyQ0NjEwMDIjNjEjJDEjJDQjJDgz	서울본치과의원	51	치과의원	종로구	사직동	서울특별시 종로구 사직로8길 4, 301동 지하1층 B114호, B115호 (사직동, 광화문풍림스페이스본)	126.9686007	37.5744035	20120131	1	02-723-2080	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzMxIyQxIyQ3IyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz	서울봄날치과교정과치과의원	51	치과의원	동작구	대방동	서울특별시 동작구 상도로 13, 6층 (대방동)	126.9220559	37.5000866	20230707	2	02-6956-2979	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz	서울봄봄치과의원	51	치과의원	마포구	상수동	서울특별시 마포구 독막로 88, 2층 (상수동)	126.9232166	37.5475082	20100119	1	02-335-2835	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz	서울봄빛치과의원	51	치과의원	종로구	명륜1가	서울특별시 종로구 혜화로 13, 2층 (명륜1가, 신한은행)	126.9999655	37.5866829	20050309	1	02-741-2855	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxOTYxIzIxIyQxIyQxIyQ5MiQzNjE4MzIjODEjJDEjJDIjJDgz	서울봄치과의원	51	치과의원	동작구	사당동	서울특별시 동작구 사당로 219, 3층 (사당동)	126.9726736	37.4841688	19990626	1	02-592-2872	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQ5IyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz	서울봄플란트치과의원	51	치과의원	송파구	오금동	서울특별시 송파구 마천로 61, 덕산빌딩 2층 (오금동)	127.1274572	37.5082227	20220524	1	02-430-2275	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkMzgxNzAyIzUxIyQxIyQxIyQ4OSQzNjEwMDIjNjEjJDEjJDQjJDgz	서울부부치과의원	51	치과의원	노원구	상계동	서울특별시 노원구 동일로 1392, 2층 (상계동, 경원빌딩)	127.0613426	37.6530591	20020410	1	02-952-4961	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzUxIyQxIyQxIyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz	서울부부치과의원	51	치과의원	강서구	등촌동	서울특별시 강서구 양천로 492, 길훈엔트런스빌 3층 301호 (등촌동)	126.8546344	37.5608837	20101206	1	02-2063-2222	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzUxIyQxIyQxIyQ3MiQyNjE0ODEjNDEjJDEjJDQjJDgz	서울뷰치과의원	51	치과의원	동작구	상도동	서울특별시 동작구 장승배기로 31, 3층 (상도동)	126.9413909	37.5007455	20070518	1	02-823-2822	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzUxIyQxIyQxIyQ3OSQyNjE4MzIjNjEjJDEjJDAjJDgz	서울브라이튼치과의원	51	치과의원	도봉구	창동	서울특별시 도봉구 노해로65길 10, 6,7층 (창동)	127.0466202	37.6518354	20250310	1	02-997-2879	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzUxIyQyIyQxIyQwMCQyNjE4MzIjNjEjJDEjJDgjJDgz	서울블랑치과의원	51	치과의원	구로구	구로동	서울특별시 구로구 디지털로 243, 지하이시티 202호 (구로동)	126.892349	37.4819922	20191219	1	02-2224-0070	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzMxIyQxIyQzIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz	서울비너스치과의원	51	치과의원	강남구	신사동	서울특별시 강남구 압구정로30길 17, 이소니프라자 308호 (신사동)	127.0295456	37.5263219	20260810	1	02-515-8588	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzMxIyQxIyQ3IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz	서울비케이치과의원	51	치과의원	성북구	장위동	서울특별시 성북구 장월로38길 4, 타워39 4층 (장위동)	127.0515499	37.6180026	19940517	2	02-943-8942	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjE4MzIjNTEjJDEjJDYjJDgz	서울빛치과의원	51	치과의원	성동구	용답동	서울특별시 성동구 용답중앙15길 13, 3층 (용답동)	127.053806	37.5647406	19990823	1	02-2216-2875	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQxIyQ5OSQyNjE0ODEjNDEjJDEjJDQjJDgz	서울뿌리깊은치과의원	51	치과의원	마포구	성산동	서울특별시 마포구 월드컵북로 167, 2층 (성산동, 나디빌딩)	126.9098097	37.5670162	20030404	1	373-5775	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQyIyQ3IyQwMCQyNjEwMDIjNjEjJDEjJDQjJDgz	서울사랑니치과의원	51	치과의원	종로구	종로1가	서울특별시 종로구 종로 19, 르메이에르종로타운 1 301-2호 (종로1가)	126.9798606	37.5708345	20190905	1	02-6925-0552	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEyMjIjODEjJDEjJDIjJDgz	서울사랑치과의원	51	치과의원	은평구	불광동	서울특별시 은평구 연서로 252, 3층 (불광동, 세종빌딩)	126.9229341	37.6194786	20160412	1	02-354-7528	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzUxIyQyIyQxIyQwMCQ0NjEwMDIjNjEjJDEjJDQjJDgz	서울사려깊은치과의원	51	치과의원	강서구	내발산동	서울특별시 강서구 강서로 359-3, 4층 (내발산동)	126.8376837	37.5578216	20250707	1	02-2665-2275	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzUxIyQxIyQ1IyQ3MiQyNjE4MzIjNzEjJDEjJDgjJDgz	서울삼박사치과보철과통합치의학과의원	51	치과의원	강남구	역삼동	서울특별시 강남구 논현로71길 34, 쎌치과 1층 2층 202호 (역삼동)	127.0366661	37.4944447	20260427	1	02-3453-2833	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz	서울삼성본치과의원	51	치과의원	강북구	미아동	서울특별시 강북구 삼양로 235, 백운메디컬빌딩 3층 301호 (미아동)	127.0182753	37.6243561	20210901	1	02-984-2879	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQzNjEyMjIjNDEjJDEjJDQjJDgz	서울삼성치과의원	51	치과의원	은평구	구산동	서울특별시 은평구 서오릉로 203, 2층 (구산동)	126.9108943	37.6138051	20060703	2	02-384-2275	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzQxIyQxIyQ3IyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz	서울삼성치과의원	51	치과의원	송파구	신천동	서울특별시 송파구 올림픽로35다길 42, 201호 (신천동, 한국루터회관)	127.102981	37.515287	20100913	1	02-3431-2828	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzUxIyQxIyQ1IyQ4MiQzNjEwMDIjNDEjJDEjJDQjJDgz	서울삼성치과의원	51	치과의원	성동구	행당동	서울특별시 성동구 행당로 84, 308호 (행당동, 한진상가)	127.0288249	37.5566034	19991221	1	02-2295-2262	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjEwMDIjNTEjJDEjJDIjJDgz	서울삼성치과의원	51	치과의원	금천구	가산동	서울특별시 금천구 가산디지털1로 165, 207호 (가산동, 가산비지니스센타)	126.8809806	37.4802191	20111222	1	02-2664-2875	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE4MzIjNzEjJDEjJDgjJDgz	서울삼성치과의원	51	치과의원	강북구	번동	서울특별시 강북구 오현로 193, 4층 (번동, 한성빌딩 )	127.039346	37.6289693	20120611	1	02-987-2275	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE4MzIjNjEjJDEjJDgjJDgz	서울삼성치과의원	51	치과의원	관악구	봉천동	서울특별시 관악구 남부순환로 1942, 4층 (봉천동)	126.9645233	37.4764006	20120718	2	02-883-7528	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzUxIyQxIyQ1IyQwMyQzNjEwMDIjNDEjJDEjJDQjJDgz	서울삼성치과의원	51	치과의원	광진구	자양동	서울특별시 광진구 뚝섬로 642, 2층 (자양동)	127.0807696	37.5315213	20210330	1	02-457-7528	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNjEjJDEjJDgjJDgz	서울삼성치과의원	51	치과의원	양천구	신정동	서울특별시 양천구 목동동로 59, 로얄프라자 4층 (신정동)	126.8616218	37.5150376	20040317	1	02-2653-8033	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjODEjJDEjJDIjJDgz	서울삼정치과의원	51	치과의원	강남구	논현동	서울특별시 강남구 봉은사로 205, (논현동, 상하빌딩 2층)	127.0344772	37.5077483	20100514	1	02-548-5528	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzExIyQyIyQzIyQwMCQzNjE0ODEjNTEjJDEjJDYjJDgz	서울상아치과의원	51	치과의원	마포구	도화동	서울특별시 마포구 도화길 32, 삼성프라자 309호 (도화동)	126.9494885	37.5408691	20010702	1	713-2882	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz	서울상아치과의원	51	치과의원	송파구	가락동	서울특별시 송파구 오금로 410, 3층 302호 (가락동)	127.135452	37.4974447	20111121	1	02-401-7577	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzUxIyQxIyQxIyQ4OSQ0NjEwMDIjNDEjJDEjJDgjJDgz	서울새담치과의원	51	치과의원	동작구	신대방동	서울특별시 동작구 보라매로 105, 303,304호 (신대방동)	126.927774	37.4986636	20250416	1	02-3280-7725	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz	서울새린치과의원	51	치과의원	종로구	종로6가	서울특별시 종로구 종로 266, 동대문종합시장 B동 6층 (종로6가)	127.0073136	37.5706765	20090224	1	02-2263-2875	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzUxIyQxIyQxIyQ2MiQyNjEyMjIjNjEjJDEjJDQjJDgz	서울새봄플란트치과의원	51	치과의원	종로구	세종로	서울특별시 종로구 세종대로 149, 광화문빌딩 15층 1501호 (세종로)	126.9761544	37.5695724	20250711	4	02-2088-6666	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQxIyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz	서울새한치과의원	51	치과의원	마포구	대흥동	서울특별시 마포구 대흥로 183, 신촌그랑자이 상가 207,208호 (대흥동)	126.9456344	37.5558232	20200320	1	02-702-2879	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzIxIyQxIyQ5IyQ3MiQyNjEwMDIjODEjJDEjJDIjJDgz	서울샤인치과의원	51	치과의원	강남구	청담동	서울특별시 강남구 학동로 433, 씨엔씨빌딩 2층 (청담동)	127.0483242	37.5187786	20090720	2	02-3445-2275	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzMxIyQxIyQzIyQ2MiQyNjE0ODEjNDEjJDEjJDQjJDgz	서울서이치과의원	51	치과의원	서초구	서초동	서울특별시 서초구 사임당로 158, 리더스원 상가 507,508호 (서초동)	127.0271768	37.4918503	20210625	1	02-6324-2875	False
JDQ4MTg4MSM1MSMkMSMkOCMkNzIkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNDEjJDEjJDgjJDgz	서울석치과의원	51	치과의원	동대문구	이문동	서울특별시 동대문구 이문로 119, 보인빌딩 3층 (이문동)	127.0606707	37.5974364	20250507	1	02-963-7522	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz	서울선부부치과의원	51	치과의원	서초구	방배동	서울특별시 서초구 방배로 36, (방배동, 이삭빌딩)	127.0001766	37.4781182	20020117	1	02-523-2804	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjNjEjJDEjJDQjJDgz	서울선샤인치과의원	51	치과의원	영등포구	여의도동	서울특별시 영등포구 의사당대로 26, 2층 212,213호 (여의도동)	126.9181067	37.5265371	20171024	3	02-6949-2885	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxNzAyIzMxIyQxIyQzIyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz	서울선치과의원	51	치과의원	광진구	능동	서울특별시 광진구 능동로 296, 3층 (능동)	127.0793389	37.5559648	19791205	1	02-464-0860	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQ5IyQ4OSQyNjEwMDIjNDEjJDEjJDQjJDgz	서울성심치과의원	51	치과의원	관악구	신림동	서울특별시 관악구 난곡로 367, (신림동, 경신빌딩)	126.9133696	37.4867122	20160728	1	02-2088-2283	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzUxIyQxIyQ1IyQxMyQyNjE4MzIjNjEjJDEjJDgjJDgz	서울세심한치과의원	51	치과의원	마포구	도화동	서울특별시 마포구 새창로 30, 백상빌딩 3층 (도화동)	126.9531063	37.5416374	20240704	1	02-711-7528	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMTkxIzQxIyQxIyQ3IyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz	서울세연치과의원	51	치과의원	종로구	신문로1가	서울특별시 종로구 새문안로 96, 이화빌딩 5층 (신문로1가)	126.975449	37.5699455	20070226	1	02-755-0203	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjODEjJDEjJDIjJDgz	서울센텀치과의원	51	치과의원	서초구	잠원동	서울특별시 서초구 강남대로 621, 잠원동 K-TOWER 6층 (잠원동)	127.0187945	37.5171234	20200902	2	02-543-9285	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQ1IyQxMyQ0NjEwMDIjNzEjJDEjJDgjJDgz	서울센텀턱구강내과치과의원	51	치과의원	영등포구	여의도동	서울특별시 영등포구 국제금융로6길 26, 한국노총 3층 (여의도동)	126.9269298	37.5219345	20211012	3	02-6277-2875	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjE4MzIjNTEjJDEjJDIjJDgz	서울센트럴치과의원	51	치과의원	중랑구	면목동	서울특별시 중랑구 봉우재로 39, 2층 (면목동)	127.0775638	37.5907096	20151124	1	02-494-7522	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzMxIyQxIyQzIyQ2MiQyNjEwMDIjODEjJDEjJDIjJDgz	서울센트럴치과의원	51	치과의원	영등포구	양평동4가	서울특별시 영등포구 양평로 116-1, 3층 (양평동4가)	126.8947181	37.5376802	20181005	1	02-2633-2882	False
JDQ4MTg4MSM1MSMkMSMkNCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjODEjJDEjJDIjJDgz	서울소나무치과의원	51	치과의원	금천구	시흥동	서울특별시 금천구 시흥대로 225, 3층 301,303호 (시흥동)	126.9004586	37.4538129	20191219	2	02-6265-2828	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQxIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz	서울손치과의원	51	치과의원	송파구	오금동	서울특별시 송파구 마천로5길 6, 가송빌딩 3층 (오금동)	127.1268393	37.5088888	20200320	1	02-400-4600	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxMzUxIzUxIyQxIyQxIyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz	서울송치과의원	51	치과의원	구로구	구로동	서울특별시 구로구 가마산로 215, 1층 (구로동)	126.8848863	37.4937063	20170622	1	02-6929-2875	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzUxIyQxIyQxIyQxMyQyNjEwMDIjNTEjJDEjJDYjJDgz	서울송파쥬니어치과의원	51	치과의원	송파구	석촌동	서울특별시 송파구 가락로12길 4, (석촌동)	127.1050742	37.4997945	20100510	1	02-409-2800	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxMzUxIzMxIyQxIyQ3IyQ4OSQ0NjE0ODEjNjEjJDEjJDAjJDgz	서울수락치과의원	51	치과의원	노원구	상계동	서울특별시 노원구 동일로 1598, 2층 2호 (상계동, 부흥빌딩)	127.0564235	37.6710607	20140422	2	02-931-2777	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxOTYxIzIxIyQyIyQ1IyQwMCQyNjE0ODEjODEjJDEjJDIjJDgz	서울수치과의원	51	치과의원	중랑구	면목동	서울특별시 중랑구 겸재로 217, (면목동)	127.091784	37.5894841	20020503	1	02-495-2825	False
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNDgxOTYxIzQxIyQxIyQ3IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz	서울수치과의원	51	치과의원	강남구	대치동	서울특별시 강남구 삼성로 212, (대치동, 211-1호)	127.0650701	37.4977415	20081017	1	02-555-2874	False
